qualifyId,raceId,constructorId,number,position,q1,q2,q3
994,842,5,10,10,1:12.941,1:12.313,1:12.221
994,838,1,2,12,1:12.463,1:12.440,
994,845,3,35,13,1:12.706,1:12.521,
994,844,15,16,14,1:12.829,1:12.714,
994,154,210,8,15,1:12.930,1:12.728,
994,843,5,28,16,1:13.179,,
994,828,15,9,17,1:13.265,,
994,840,3,18,18,1:13.323,,
994,825,210,20,19,1:13.393,,
994,830,9,33,20,,,
994,822,131,77,5,1:12.434,1:12.002,1:11.441
994,839,10,31,6,1:13.028,1:12.188,1:12.061
994,807,4,27,11,1:13.065,1:12.411,
995,20,6,5,1,1:11.710,1:11.524,1:10.764
995,822,131,77,2,1:11.950,1:11.514,1:10.857
995,830,9,33,3,1:12.008,1:11.472,1:10.937
995,1,131,44,4,1:11.835,1:11.740,1:10.996
995,8,6,7,5,1:11.725,1:11.620,1:11.095
995,817,9,3,6,1:12.459,1:11.434,1:11.116
995,807,4,27,7,1:12.795,1:11.916,1:11.973
995,839,10,31,8,1:12.577,1:12.141,1:12.084
995,832,4,55,9,1:12.689,1:12.097,1:12.168
995,815,10,11,10,1:12.702,1:12.395,1:12.671
995,843,5,28,12,1:12.587,1:12.635,
995,4,1,14,14,1:12.979,1:12.856,
995,838,1,2,15,1:12.998,1:12.865,
995,842,5,10,16,1:13.047,,
995,840,3,18,17,1:13.590,,
995,845,3,35,18,1:13.643,,
995,828,15,9,19,1:14.593,,
995,154,210,8,20,,,
995,825,210,20,11,1:12.680,1:12.606,
995,844,15,16,13,1:12.945,1:12.661,
996,1,131,44,1,1:31.271,1:30.645,1:30.029
996,822,131,77,2,1:31.776,1:31.227,1:30.147
996,20,6,5,3,1:31.820,1:30.751,1:30.400
996,830,9,33,4,1:31.531,1:30.818,1:30.705
996,817,9,3,5,1:31.910,1:31.538,1:30.895
996,8,6,7,6,1:31.567,1:30.772,1:31.057
996,832,4,55,7,1:32.394,1:32.016,1:32.126
996,844,15,16,8,1:32.538,1:32.055,1:32.635
996,825,210,20,9,1:32.169,1:31.510,1:32.930
996,154,210,8,10,1:32.083,1:31.472,
996,839,10,31,11,1:32.786,1:32.075,
996,807,4,27,12,1:32.949,1:32.115,
996,815,10,11,13,1:32.692,1:32.454,
996,842,5,10,14,1:32.447,1:32.460,
996,828,15,9,15,1:32.804,1:32.820,
996,4,1,14,16,1:32.976,,
996,843,5,28,17,1:33.025,,
996,838,1,2,18,1:33.162,,
996,845,3,35,19,1:33.636,,
996,840,3,18,20,1:33.729,,
997,822,131,77,1,1:04.175,1:03.756,1:03.130
997,1,131,44,2,1:04.080,1:03.577,1:03.149
997,20,6,5,3,1:04.347,1:03.544,1:03.464
997,8,6,7,4,1:04.234,1:03.975,1:03.660
997,830,9,33,5,1:04.273,1:04.001,1:03.840
997,154,210,8,6,1:04.242,1:04.059,1:03.892
997,817,9,3,7,1:04.723,1:04.403,1:03.996
997,825,210,20,8,1:04.460,1:04.291,1:04.051
997,832,4,55,9,1:04.948,1:04.561,1:04.725
997,807,4,27,10,1:04.864,1:04.676,1:05.019
997,839,10,31,11,1:05.148,1:04.845,
997,842,5,10,12,1:05.011,1:04.874,
997,844,15,16,13,1:04.967,1:04.979,
997,4,1,14,14,1:04.965,1:05.058,
997,840,3,18,15,1:05.264,1:05.286,
997,838,1,2,16,1:05.271,,
997,815,10,11,17,1:05.279,,
997,845,3,35,18,1:05.322,,
997,843,5,28,19,1:05.366,,
997,828,15,9,20,1:05.479,,
998,1,131,44,1,1:26.818,1:26.256,1:25.892
998,20,6,5,2,1:26.585,1:26.372,1:25.936
998,8,6,7,3,1:27.549,1:26.483,1:25.990
998,822,131,77,4,1:27.025,1:26.413,1:26.217
998,830,9,33,5,1:27.309,1:27.013,1:26.602
998,817,9,3,6,1:27.979,1:27.369,1:27.099
998,825,210,20,7,1:28.143,1:27.730,1:27.244
998,154,210,8,8,1:28.086,1:27.522,1:27.455
998,844,15,16,9,1:27.962,1:27.790,1:27.879
998,839,10,31,10,1:28.279,1:27.843,1:28.194
998,807,4,27,11,1:28.017,1:27.901,
998,815,10,11,12,1:28.210,1:27.928,
998,4,1,14,13,1:28.187,1:28.139,
998,842,5,10,14,1:28.399,1:28.343,
998,828,15,9,15,1:28.249,1:28.391,
998,832,4,55,16,1:28.456,,
998,838,1,2,17,1:29.096,,
998,845,3,35,18,1:29.252,,
998,840,3,18,19,,,
998,843,5,28,20,,,
999,20,6,5,1,1:12.538,1:12.505,1:11.212
999,822,131,77,2,1:12.962,1:12.152,1:11.416
999,8,6,7,3,1:12.505,1:12.336,1:11.547
999,830,9,33,4,1:13.127,1:12.188,1:11.822
999,825,210,20,5,1:13.105,1:12.523,1:12.200
999,154,210,8,6,1:12.986,1:12.722,1:12.544
999,807,4,27,7,1:13.479,1:12.946,1:12.560
999,832,4,55,8,1:13.324,1:13.032,1:12.692
999,844,15,16,9,1:13.077,1:12.995,1:12.717
999,815,10,11,10,1:13.427,1:13.072,1:12.774
999,4,1,14,11,1:13.614,1:13.657,
999,845,3,35,12,1:13.708,1:13.702,
999,828,15,9,13,1:13.562,1:13.736,
999,1,131,44,14,1:13.012,,
999,817,9,3,15,1:13.318,,
999,839,10,31,16,1:13.720,,
999,842,5,10,17,1:13.749,,
999,843,5,28,18,1:14.045,,
999,840,3,18,19,1:14.206,,
999,838,1,2,20,1:14.401,,
1000,8,6,7,3,1:17.526,1:32.762,1:36.186
1000,20,6,5,4,1:16.666,1:28.636,1:36.210
1000,832,4,55,5,1:17.829,1:30.771,1:36.743
1000,842,5,10,6,1:18.577,1:31.286,1:37.591
1000,830,9,33,7,1:16.940,1:31.178,1:38.032
1000,843,5,28,8,1:18.429,1:32.590,1:38.128
1000,825,210,20,9,1:18.314,1:32.968,1:39.858
1000,154,210,8,10,1:17.901,1:33.650,1:40.593
1000,4,1,14,11,1:18.208,1:35.214,
1000,817,9,3,12,1:18.540,1:36.442,
1000,807,4,27,13,1:17.905,1:36.506,
1000,828,15,9,14,1:18.641,1:37.075,
1000,840,3,18,15,1:18.560,,
1000,838,1,2,16,1:18.782,,
1000,844,15,16,17,1:18.817,,
1000,839,10,31,18,1:19.142,,
1000,815,10,11,19,1:19.200,,
1000,845,3,35,20,1:19.301,,
1000,1,131,44,1,1:17.419,1:31.242,1:35.658
1000,822,131,77,2,1:17.123,1:32.081,1:35.918
1001,1,131,44,1,1:42.977,1:41.553,1:58.179
1001,20,6,5,2,1:43.035,1:41.501,1:58.905
1001,839,10,31,3,1:44.003,1:43.302,2:01.851
1001,815,10,11,4,1:44.004,1:43.014,2:01.894
1001,154,210,8,5,1:43.597,1:43.042,2:02.122
1001,8,6,7,6,1:42.585,1:41.533,2:02.671
1001,830,9,33,7,1:43.199,1:42.554,2:02.769
1001,817,9,3,8,1:43.604,1:43.126,2:02.939
1001,825,210,20,9,1:43.834,1:43.320,2:04.933
1001,822,131,77,10,1:42.805,1:42.191,
1001,842,5,10,11,1:44.221,1:43.844,
1001,843,5,28,12,1:44.153,1:43.865,
1001,844,15,16,13,1:43.654,1:44.062,
1001,828,15,9,14,1:43.846,1:44.301,
1001,807,4,27,15,1:44.145,,
1001,832,4,55,16,1:44.489,,
1001,4,1,14,17,1:44.917,,
1001,845,3,35,18,1:44.998,,
1001,840,3,18,19,1:45.134,,
1001,838,1,2,20,1:45.307,,
1002,8,6,7,1,1:20.722,1:19.846,1:19.119
1002,20,6,5,2,1:20.542,1:19.629,1:19.280
1002,1,131,44,3,1:20.810,1:19.798,1:19.294
1002,822,131,77,4,1:21.381,1:20.427,1:19.656
1002,830,9,33,5,1:21.381,1:20.333,1:20.615
1002,154,210,8,6,1:21.887,1:21.239,1:20.936
1002,832,4,55,7,1:21.732,1:21.552,1:21.041
1002,839,10,31,8,1:21.570,1:21.315,1:21.099
1002,842,5,10,9,1:21.834,1:21.667,1:21.350
1002,840,3,18,10,1:21.838,1:21.494,1:21.627
1002,825,210,20,11,1:21.783,1:21.669,
1002,845,3,35,12,1:21.813,1:21.732,
1002,4,1,14,13,1:21.850,1:22.568,
1002,807,4,27,14,1:21.801,,
1002,817,9,3,15,1:21.280,,
1002,815,10,11,16,1:21.888,,
1002,844,15,16,17,1:21.889,,
1002,843,5,28,18,1:21.934,,
1002,828,15,9,19,1:22.048,,
1002,838,1,2,20,1:22.085,,
1003,1,131,44,1,1:39.403,1:37.344,1:36.015
1003,830,9,33,2,1:38.751,1:37.214,1:36.334
1003,20,6,5,3,1:38.218,1:37.876,1:36.628
1003,822,131,77,4,1:39.291,1:37.254,1:36.702
1003,8,6,7,5,1:38.534,1:37.194,1:36.794
1003,817,9,3,6,1:38.153,1:37.406,1:36.996
1003,815,10,11,7,1:38.814,1:38.342,1:37.985
1003,154,210,8,8,1:38.685,1:38.367,1:38.320
1003,839,10,31,9,1:38.912,1:38.534,1:38.365
1003,807,4,27,10,1:38.932,1:38.450,1:38.588
1003,4,1,14,11,1:39.022,1:38.641,
1003,832,4,55,12,1:39.103,1:38.716,
1003,844,15,16,13,1:39.206,1:38.747,
1003,828,15,9,14,1:39.366,1:39.453,
1003,842,5,10,15,1:39.614,1:39.691,
1003,825,210,20,16,1:39.644,,
1003,843,5,28,17,1:39.809,,
1003,838,1,2,18,1:39.864,,
1003,845,3,35,19,1:41.263,,
1003,840,3,18,20,1:41.334,,
1004,822,131,77,1,1:32.964,1:32.744,1:31.387
1004,1,131,44,2,1:32.410,1:32.595,1:31.532
1004,20,6,5,3,1:33.476,1:33.045,1:31.943
1004,8,6,7,4,1:33.341,1:33.065,1:32.237
1004,825,210,20,5,1:34.078,1:33.747,1:33.181
1004,839,10,31,6,1:34.290,1:33.596,1:33.413
1004,844,15,16,7,1:33.924,1:33.488,1:33.419
1004,815,10,11,8,1:34.084,1:33.923,1:33.563
1004,154,210,8,9,1:34.022,1:33.517,1:33.704
1004,828,15,9,10,1:34.170,1:33.995,1:35.196
1004,830,9,33,11,1:33.048,,
1004,817,9,3,12,1:33.247,,
1004,842,5,10,13,1:34.383,,
1004,832,4,55,14,1:34.626,,
1004,807,4,27,15,1:34.655,,
1004,843,5,28,16,1:35.037,,
1004,4,1,14,17,1:35.504,,
1004,845,3,35,18,1:35.612,,
1004,838,1,2,19,1:35.977,,
1004,840,3,28,20,1:36.437,,
1005,1,131,44,1,1:28.702,1:28.017,1:27.760
1005,822,131,77,2,1:29.297,1:27.987,1:28.059
1005,830,9,33,3,1:29.480,1:28.849,1:29.057
1005,8,6,7,4,1:29.631,1:28.595,1:29.521
1005,154,210,8,5,1:29.724,1:29.678,1:29.761
1005,843,5,28,6,1:30.248,1:29.848,1:30.023
1005,842,5,10,7,1:30.137,1:29.810,1:30.093
1005,839,10,31,8,1:29.899,1:29.538,1:30.126
1005,20,6,5,9,1:29.049,1:28.279,1:32.192
1005,815,10,11,10,1:30.247,1:29.567,1:37.229
1005,844,15,16,11,1:29.706,1:29.864,
1005,825,210,20,12,1:30.219,1:30.226,
1005,832,4,55,13,1:30.236,1:30.490,
1005,840,3,18,14,1:30.317,1:30.714,
1005,817,9,3,15,1:29.806,,
1005,807,4,27,16,1:30.361,,
1005,845,3,35,17,1:30.372,,
1005,4,1,14,18,1:30.573,,
1005,838,1,2,19,1:31.041,,
1005,828,15,9,20,1:31.213,,
1006,1,131,44,1,1:34.130,1:33.480,1:32.237
1006,20,6,5,2,1:34.569,1:33.079,1:32.298
1006,8,6,7,3,1:34.703,1:32.884,1:32.307
1006,822,131,77,4,1:34.518,1:33.702,1:32.616
1006,817,9,3,5,1:34.755,1:34.185,1:33.494
1006,839,10,31,6,1:34.876,1:34.522,1:34.145
1006,807,4,27,7,1:34.932,1:34.564,1:34.215
1006,154,210,8,8,1:34.892,1:34.419,1:34.250
1006,844,15,16,9,1:35.069,1:34.255,1:34.420
1006,815,10,11,10,1:35.193,1:34.525,1:34.594
1006,832,4,55,11,1:34.891,1:34.566,
1006,825,210,20,12,1:34.972,1:34.732,
1006,842,5,10,13,1:34.850,,
1006,843,5,28,14,1:35.206,,
1006,830,9,33,15,1:34.766,,
1006,4,1,14,16,1:35.294,,
1006,845,3,35,17,1:35.362,,
1006,840,3,18,18,1:35.480,,
1006,828,15,9,19,1:35.536,,
1006,838,1,2,20,1:35.735,,
1007,817,9,3,1,1:15.866,1:15.845,1:14.759
1007,830,9,33,2,1:15.756,1:15.640,1:14.785
1007,1,131,44,3,1:15.673,1:15.644,1:14.894
1007,20,6,5,4,1:16.089,1:15.715,1:14.970
1007,822,131,77,5,1:15.580,1:15.923,1:15.160
1007,8,6,7,6,1:16.446,1:15.996,1:15.330
1007,807,4,27,7,1:16.498,1:16.126,1:15.827
1007,832,4,55,8,1:16.813,1:16.188,1:16.084
1007,844,15,16,9,1:16.862,1:16.320,1:16.189
1007,828,15,9,10,1:16.701,1:16.633,1:16.513
1007,839,10,31,11,1:16.252,1:16.844,
1007,815,10,11,13,1:16.242,1:17.167,
1007,843,5,28,14,1:16.682,1:17.184,
1007,842,5,10,15,1:16.828,,
1007,154,210,8,16,1:16.911,,
1007,838,1,2,17,1:16.966,,
1007,825,210,20,18,1:17.599,,
1007,840,3,18,19,1:17.689,,
1007,845,3,35,20,1:17.886,,
1007,4,1,14,12,1:16.857,1:16.871,
1008,1,131,44,1,1:08.464,1:07.795,1:07.281
1008,20,6,5,2,1:08.452,1:07.776,1:07.374
1008,822,131,77,3,1:08.492,1:07.727,1:07.441
1008,8,6,7,4,1:08.452,1:08.028,1:07.456
1008,830,9,33,5,1:08.205,1:08.017,1:07.778
1008,817,9,3,6,1:08.544,1:08.055,1:07.780
1008,828,15,9,7,1:08.754,1:08.579,1:08.296
1008,844,15,16,8,1:08.667,1:08.335,1:08.492
1008,154,210,8,9,1:08.735,1:08.239,1:08.517
1008,842,5,10,10,1:09.046,1:08.616,1:09.029
1008,825,210,20,11,1:08.474,1:08.659,
1008,815,10,11,12,1:09.217,1:08.741,
1008,839,10,31,13,1:09.264,1:08.770,
1008,807,4,27,14,1:09.009,1:08.834,
1008,845,3,35,15,1:09.259,1:10.381,
1008,832,4,55,16,1:09.269,,
1008,843,5,28,17,1:09.280,,
1008,4,1,14,18,1:09.402,,
1008,840,3,18,19,1:09.441,,
1008,838,1,2,20,1:09.601,,
1009,1,131,44,1,1:36.828,1:35.693,1:34.794
1009,822,131,77,2,1:36.789,1:36.392,1:34.956
1009,20,6,5,3,1:36.775,1:36.345,1:35.125
1009,8,6,7,4,1:37.010,1:36.735,1:35.365
1009,817,9,3,5,1:37.117,1:36.964,1:35.401
1009,830,9,33,6,1:37.195,1:36.144,1:35.589
1009,154,210,8,7,1:37.575,1:36.732,1:36.192
1009,844,15,16,8,1:37.124,1:36.580,1:36.237
1009,839,10,31,9,1:36.936,1:36.814,1:36.540
1009,807,4,27,10,1:37.569,1:36.630,1:36.542
1009,832,4,55,11,1:37.757,1:36.982,
1009,828,15,9,12,1:37.619,1:37.132,
1009,825,210,20,13,1:37.934,1:37.309,
1009,815,10,11,14,1:37.255,1:37.541,
1009,4,1,14,15,1:37.890,1:37.743,
1009,843,5,28,16,1:37.994,,
1009,842,5,10,17,1:38.166,,
1009,838,1,2,18,1:38.577,,
1009,845,3,35,19,1:38.635,,
1009,840,3,18,20,1:38.682,,
1010,1,131,44,1,1:22.043,1:21.014,1:20.486
1010,822,131,77,2,1:22.367,1:21.193,1:20.598
1010,20,6,5,3,1:22.885,1:21.912,1:21.190
1010,830,9,33,4,1:22.876,1:21.678,1:21.320
1010,844,6,16,5,1:22.017,1:21.739,1:21.442
1010,154,210,8,6,1:22.959,1:21.870,1:21.826
1010,825,210,20,7,1:22.519,1:22.221,1:22.099
1010,846,1,4,8,1:22.702,1:22.423,1:22.304
1010,8,51,7,9,1:22.966,1:22.349,1:22.314
1010,815,211,11,10,1:22.908,1:22.532,1:22.781
1010,807,4,27,11,1:22.540,1:22.562,
1010,817,4,3,12,1:22.921,1:22.570,
1010,848,5,23,13,1:22.757,1:22.636,
1010,841,51,99,14,1:22.431,1:22.714,
1010,826,5,26,15,1:22.511,1:22.774,
1010,840,211,18,16,1:23.017,,
1010,842,9,10,17,1:23.020,,
1010,832,1,55,18,1:23.084,,
1010,847,3,63,19,1:24.360,,
1010,9,3,88,20,1:26.067,,
1011,844,6,16,1,1:28.495,1:28.046,1:27.866
1011,20,6,5,2,1:28.733,1:28.356,1:28.160
1011,1,131,44,3,1:29.262,1:28.578,1:28.190
1011,822,131,77,4,1:29.498,1:28.830,1:28.256
1011,830,9,33,5,1:29.579,1:29.109,1:28.752
1011,825,210,20,6,1:29.532,1:29.017,1:28.757
1011,832,1,55,7,1:29.528,1:29.055,1:28.813
1011,154,210,8,8,1:29.688,1:29.249,1:29.015
1011,8,51,7,9,1:29.959,1:29.471,1:29.022
1011,846,1,4,10,1:29.381,1:29.258,1:29.043
1011,817,4,3,11,1:29.859,1:29.488,
1011,848,5,23,12,1:29.514,1:29.513,
1011,842,9,10,13,1:29.900,1:29.526,
1011,815,211,11,14,1:29.893,1:29.756,
1011,826,5,26,15,1:29.876,1:29.854,
1011,841,51,99,16,1:30.026,,
1011,807,4,27,17,1:30.034,,
1011,840,211,18,18,1:30.217,,
1011,847,3,63,19,1:31.759,,
1011,9,3,88,20,1:31.799,,
1012,822,131,77,1,1:32.658,1:31.728,1:31.547
1012,1,131,44,2,1:33.115,1:31.637,1:31.570
1012,20,6,5,3,1:33.557,1:32.232,1:31.848
1012,844,6,16,4,1:32.712,1:32.324,1:31.865
1012,830,9,33,5,1:33.274,1:32.369,1:32.089
1012,842,9,10,6,1:33.863,1:32.948,1:32.930
1012,817,4,3,7,1:33.709,1:33.214,1:32.958
1012,807,4,27,8,1:33.644,1:33.968,1:32.962
1012,825,210,20,9,1:34.036,1:33.150,
1012,154,210,8,10,1:33.752,1:33.156,
1012,826,5,26,11,1:33.783,1:33.236,
1012,815,211,11,12,1:34.026,1:33.299,
1012,8,51,7,13,1:34.125,1:33.419,
1012,832,1,55,14,1:33.686,1:33.523,
1012,846,1,4,15,1:34.148,1:33.967,
1012,840,211,18,16,1:34.292,,
1012,847,3,63,17,1:35.253,,
1012,9,3,88,18,1:35.281,,
1013,822,131,77,1,1:42.026,1:41.500,1:40.495
1013,1,131,44,2,1:41.614,1:41.580,1:40.554
1013,20,6,5,3,1:42.042,1:41.889,1:40.797
1013,830,9,33,4,1:41.727,1:41.388,1:41.069
1013,815,211,11,5,1:42.249,1:41.870,1:41.593
1013,826,5,26,6,1:42.324,1:42.221,1:41.681
1013,846,1,4,7,1:42.371,1:42.084,1:41.886
1013,841,51,99,8,1:42.140,1:42.381,1:42.424
1013,844,6,16,9,1:41.426,1:41.995,
1013,832,1,55,10,1:41.936,1:42.398,
1013,817,4,3,11,1:42.486,1:42.477,
1013,848,5,23,12,1:42.154,1:42.494,
1013,825,210,20,13,1:42.382,1:42.699,
1013,840,211,18,14,1:42.630,,
1013,154,210,8,15,1:43.407,,
1013,807,4,27,16,1:43.427,,
1013,847,3,63,17,1:45.062,,
1013,9,3,88,18,1:45.455,,
1013,8,51,7,19,,,
1013,842,9,10,20,,,
1014,822,131,77,1,1:16.979,1:15.924,1:15.406
1014,1,131,44,2,1:17.292,1:16.038,1:16.040
1014,20,6,5,3,1:17.425,1:16.667,1:16.272
1014,830,9,33,4,1:17.244,1:16.726,1:16.357
1014,844,6,16,5,1:17.388,1:16.714,1:16.588
1014,842,9,10,6,1:17.862,1:16.932,1:16.708
1014,154,210,8,7,1:18.042,1:17.066,1:16.911
1014,825,210,20,8,1:17.669,1:17.272,1:16.922
1014,826,5,26,9,1:17.914,1:17.243,1:17.573
1014,817,4,3,10,1:18.385,1:17.299,1:18.106
1014,846,1,4,11,1:17.611,1:17.338,
1014,848,5,23,12,1:17.796,1:17.445,
1014,832,1,55,13,1:17.760,1:17.599,
1014,8,51,7,14,1:18.132,1:17.788,
1014,815,211,11,15,1:18.286,1:17.886,
1014,807,4,27,16,1:18.404,,
1014,840,211,18,17,1:18.471,,
1014,841,51,99,18,1:18.664,,
1014,847,3,63,19,1:19.072,,
1014,9,3,88,20,1:20.254,,
1015,1,131,44,1,1:11.542,1:10.835,1:10.166
1015,822,131,77,2,1:11.562,1:10.701,1:10.252
1015,830,9,33,3,1:11.597,1:10.618,1:10.641
1015,20,6,5,4,1:11.434,1:11.227,1:10.947
1015,842,9,10,5,1:11.740,1:11.457,1:11.041
1015,825,210,20,6,1:11.865,1:11.363,1:11.109
1015,817,4,3,7,1:11.767,1:11.543,1:11.218
1015,826,5,26,8,1:11.602,1:11.412,1:11.271
1015,832,1,55,9,1:11.872,1:11.608,1:11.417
1015,848,5,23,10,1:12.007,1:11.429,1:11.653
1015,807,4,27,11,1:12.097,1:11.670,
1015,846,1,4,12,1:11.845,1:11.724,
1015,154,210,8,13,1:11.837,1:12.027,
1015,8,51,7,14,1:11.993,1:12.115,
1015,841,51,99,15,1:11.976,1:12.185,
1015,844,6,16,16,1:12.149,,
1015,815,211,11,17,1:12.233,,
1015,840,211,18,18,1:12.846,,
1015,847,3,63,19,1:13.477,,
1015,9,3,88,20,1:13.751,,
1016,20,6,5,1,1:11.200,1:11.142,1:10.240
1016,1,131,44,2,1:11.518,1:11.010,1:10.446
1016,844,6,16,3,1:11.214,1:11.205,1:10.920
1016,817,4,3,4,1:11.837,1:11.532,1:11.071
1016,842,9,10,5,1:12.023,1:11.196,1:11.079
1016,822,131,77,6,1:11.229,1:11.095,1:11.101
1016,807,4,27,7,1:11.720,1:11.553,1:11.324
1016,846,1,4,8,1:11.780,1:11.735,1:11.863
1016,832,1,55,9,1:11.750,1:11.572,1:13.981
1016,825,210,20,10,1:12.107,1:11.786,
1016,830,9,33,11,1:11.619,1:11.800,
1016,826,5,26,12,1:11.965,1:11.921,
1016,841,51,99,13,1:12.122,1:12.136,
1016,848,5,23,14,1:12.020,1:12.193,
1016,154,210,8,15,1:12.109,,
1016,815,211,11,16,1:12.197,,
1016,8,51,7,17,1:12.230,,
1016,840,211,18,18,1:12.266,,
1016,847,3,63,19,1:13.617,,
1016,9,3,88,20,1:14.393,,
1017,1,131,44,1,1:30.609,1:29.520,1:28.319
1017,822,131,77,2,1:30.550,1:29.437,1:28.605
1017,844,6,16,3,1:30.647,1:29.699,1:28.965
1017,830,9,33,4,1:31.327,1:30.099,1:29.409
1017,846,1,4,5,1:30.989,1:30.019,1:29.418
1017,832,1,55,6,1:31.073,1:30.319,1:29.522
1017,20,6,5,7,1:31.075,1:29.506,1:29.799
1017,817,4,3,8,1:30.954,1:30.369,1:29.918
1017,842,9,10,9,1:31.152,1:30.421,1:30.184
1017,841,51,99,10,1:31.180,1:30.408,1:33.420
1017,848,5,23,11,1:31.445,1:30.461,
1017,8,51,7,12,1:30.972,1:30.533,
1017,807,4,27,13,1:30.865,1:30.544,
1017,815,211,11,14,1:30.964,1:30.738,
1017,825,210,20,15,1:31.166,1:31.440,
1017,826,5,26,16,1:31.564,,
1017,154,210,8,17,1:31.626,,
1017,840,211,18,18,1:31.726,,
1017,847,3,63,19,1:32.789,,
1017,9,3,88,20,1:33.205,,
1018,844,6,16,1,1:04.138,1:03.378,1:03.003
1018,1,131,44,2,1:03.818,1:03.803,1:03.262
1018,830,9,33,3,1:03.807,1:03.835,1:03.439
1018,822,131,77,4,1:04.084,1:03.863,1:03.537
1018,825,210,20,5,1:04.778,1:04.466,1:04.072
1018,846,1,4,6,1:04.361,1:04.211,1:04.099
1018,8,51,7,7,1:04.615,1:04.056,1:04.166
1018,841,51,99,8,1:04.450,1:04.194,1:04.179
1018,842,9,10,9,1:04.412,1:03.988,1:04.199
1018,20,6,5,10,1:04.430,1:03.667,
1018,154,210,8,11,1:04.552,1:04.490,
1018,807,4,27,12,1:04.733,1:04.516,
1018,848,5,23,13,1:04.708,1:04.665,
1018,817,4,3,14,1:04.647,1:04.790,
1018,832,1,55,15,1:04.453,1:13.601,
1018,815,211,11,16,1:04.789,,
1018,840,211,18,17,1:04.832,,
1018,826,5,26,18,1:05.324,,
1018,847,3,63,19,1:05.904,,
1018,9,3,88,20,1:06.206,,
1019,822,131,77,1,1:25.750,1:25.672,1:25.093
1019,1,131,44,2,1:25.513,1:25.840,1:25.099
1019,844,6,16,3,1:25.533,1:25.546,1:25.172
1019,830,9,33,4,1:25.700,1:25.848,1:25.276
1019,842,9,10,5,1:26.273,1:26.038,1:25.590
1019,20,6,5,6,1:25.898,1:26.023,1:25.787
1019,817,4,3,7,1:26.428,1:26.283,1:26.182
1019,846,1,4,8,1:26.079,1:26.385,1:26.224
1019,848,5,23,9,1:26.482,1:26.403,1:26.345
1019,807,4,27,10,1:26.568,1:26.397,1:26.386
1019,841,51,99,11,1:26.449,1:26.519,
1019,8,51,7,12,1:26.558,1:26.546,
1019,832,1,55,13,1:26.203,1:26.578,
1019,154,210,8,14,1:26.347,1:26.757,
1019,815,211,11,15,1:26.649,1:26.928,
1019,825,210,20,16,1:26.662,,
1019,826,5,26,17,1:26.721,,
1019,840,211,18,18,1:26.762,,
1019,847,3,63,19,1:27.789,,
1019,9,3,88,20,1:28.257,,
1020,1,131,44,1,1:12.852,1:12.149,1:11.767
1020,830,9,33,2,1:12.593,1:12.427,1:12.113
1020,822,131,77,3,1:13.075,1:12.424,1:12.129
1020,842,9,10,4,1:12.991,1:12.385,1:12.522
1020,8,51,7,5,1:13.066,1:12.519,1:12.538
1020,154,210,8,6,1:13.146,1:12.769,1:12.851
1020,832,1,55,7,1:13.221,1:12.632,1:12.897
1020,815,211,11,8,1:13.194,1:12.776,1:13.065
1020,807,4,27,9,1:13.186,1:12.766,1:13.126
1020,844,6,16,10,1:12.229,1:12.344,
1020,841,51,99,11,1:13.170,1:12.786,
1020,825,210,20,12,1:13.103,1:12.789,
1020,817,4,3,13,1:13.131,1:12.799,
1020,826,5,26,14,1:13.278,1:13.135,
1020,840,211,18,15,1:13.256,1:13.450,
1020,846,1,4,16,1:13.333,,
1020,848,5,23,17,1:13.461,,
1020,847,3,63,18,1:14.721,,
1020,9,3,88,19,1:14.839,,
1020,20,6,5,20,,,
1021,830,9,33,1,1:15.817,1:15.573,1:14.572
1021,822,131,77,2,1:16.078,1:15.669,1:14.590
1021,1,131,44,3,1:16.068,1:15.548,1:14.769
1021,844,6,16,4,1:16.337,1:15.792,1:15.043
1021,20,6,5,5,1:16.452,1:15.885,1:15.071
1021,842,9,10,6,1:16.716,1:16.393,1:15.450
1021,846,1,4,7,1:16.697,1:16.060,1:15.800
1021,832,1,55,8,1:16.493,1:16.308,1:15.852
1021,154,210,8,9,1:16.978,1:16.319,1:16.013
1021,8,51,7,10,1:16.506,1:16.518,1:16.041
1021,807,4,27,11,1:16.790,1:16.565,
1021,848,5,23,12,1:16.912,1:16.687,
1021,826,5,26,13,1:16.750,1:16.692,
1021,841,51,99,14,1:16.894,1:16.804,
1021,825,210,20,15,1:16.122,1:17.081,
1021,847,3,63,16,1:17.031,,
1021,815,211,11,17,1:17.109,,
1021,817,4,3,18,1:17.257,,
1021,840,211,18,19,1:17.542,,
1021,9,3,88,20,1:18.324,,
1022,844,6,16,1,1:43.587,1:42.938,1:42.519
1022,20,6,5,2,1:44.109,1:43.037,1:43.267
1022,1,131,44,3,1:45.260,1:43.592,1:43.282
1022,822,131,77,4,1:45.141,1:43.980,1:43.415
1022,830,9,33,5,1:44.622,1:44.132,1:43.690
1022,817,4,3,6,1:45.560,1:44.103,1:44.257
1022,807,4,27,7,1:45.899,1:44.549,1:44.542
1022,8,51,7,8,1:45.842,1:44.140,1:44.557
1022,815,211,11,9,1:45.732,1:44.707,1:44.706
1022,825,210,20,10,1:45.839,1:44.738,1:45.086
1022,154,210,8,11,1:45.694,1:44.797,
1022,846,1,4,12,1:46.154,1:44.847,
